Episode,WinRate
0,0.165
200,0.165
400,0.18333333333333332
600,0.2
800,0.224
1000,0.24583333333333332
1200,0.26357142857142857
1400,0.278125
1600,0.2922222222222222
1800,0.3095
2000,0.33090909090909093
2200,0.3491666666666667
2400,0.36153846153846153
2600,0.375
2800,0.39
3000,0.408125
3200,0.4223529411764706
3400,0.43722222222222223
3600,0.4478947368421053
3800,0.46225
4000,0.47333333333333333
4200,0.4847727272727273
4400,0.4960869565217391
4600,0.5075
4800,0.5162
5000,0.5238461538461539
5200,0.5309259259259259
5400,0.5369642857142857
5600,0.545
5800,0.5518333333333333
6000,0.5580645161290323
6200,0.5646875
6400,0.5707575757575758
6600,0.576764705882353
6800,0.5824285714285714
7000,0.5876388888888889
7200,0.5928378378378378
7400,0.5969736842105263
7600,0.6016666666666667
7800,0.6055
8000,0.6090243902439024
8200,0.6126190476190476
8400,0.6165116279069768
8600,0.6201136363636364
8800,0.623
9000,0.6257608695652174
9200,0.6287234042553191
9400,0.63
9600,0.6320408163265306
9800,0.6339
10000,0.13
10200,0.125
10400,0.135
10600,0.135
10800,0.14
11000,0.16416666666666666
11200,0.17285714285714285
11400,0.18375
11600,0.19111111111111112
11800,0.202
12000,0.20681818181818182
12200,0.21208333333333335
12400,0.2153846153846154
12600,0.2225
12800,0.22533333333333333
13000,0.2290625
13200,0.23588235294117646
13400,0.2427777777777778
13600,0.24789473684210525
13800,0.253
14000,0.2580952380952381
14200,0.25977272727272727
14400,0.2632608695652174
14600,0.266875
14800,0.27
15000,0.27365384615384614
15200,0.27685185185185185
15400,0.27964285714285714
15600,0.28258620689655173
15800,0.2855
16000,0.28838709677419355
16200,0.29078125
16400,0.2925757575757576
16600,0.2963235294117647
16800,0.2985714285714286
17000,0.3005555555555556
17200,0.30243243243243245
17400,0.30447368421052634
17600,0.306025641025641
17800,0.30775
18000,0.31073170731707317
18200,0.3134523809523809
18400,0.3166279069767442
18600,0.3181818181818182
18800,0.3191111111111111
19000,0.3215217391304348
19200,0.32404255319148934
19400,0.3254166666666667
19600,0.3270408163265306
19800,0.3286
20000,0.035
20200,0.0625
20400,0.056666666666666664
20600,0.06875
20800,0.076
21000,0.08583333333333333
21200,0.085
21400,0.08625
21600,0.08277777777777778
21800,0.0795
22000,0.08227272727272728
22200,0.08375
22400,0.08653846153846154
22600,0.08642857142857142
22800,0.086
23000,0.0859375
23200,0.08705882352941176
23400,0.08944444444444444
23600,0.09236842105263159
23800,0.09325
24000,0.09380952380952381
24200,0.09363636363636364
24400,0.0932608695652174
24600,0.09583333333333334
24800,0.0974
25000,0.09846153846153846
25200,0.09981481481481481
25400,0.10107142857142858
25600,0.10293103448275862
25800,0.1025
26000,0.10290322580645161
26200,0.103125
26400,0.10348484848484849
26600,0.10602941176470589
26800,0.107
27000,0.10819444444444444
27200,0.11
27400,0.11223684210526316
27600,0.11269230769230769
27800,0.112875
28000,0.11365853658536586
28200,0.11369047619047619
28400,0.11465116279069767
28600,0.11568181818181818
28800,0.11644444444444445
29000,0.11717391304347827
29200,0.11819148936170212
29400,0.12
29600,0.11979591836734693
29800,0.1206
