Episode,AvgReward
0,144.925
200,122.42
400,124.26
600,130.665
800,152.56
1000,166.885
1200,150.85
1400,149.315
1600,140.185
1800,163.915
2000,153.405
2200,167.87
2400,166.855
2600,152.955
2800,156.82
3000,194.62
3200,178.55
3400,171.28
3600,171.725
3800,201.32
4000,171.235
4200,180.845
4400,165.955
4600,168.005
4800,181.625
5000,160.82
5200,168.475
5400,163.685
5600,178.505
5800,164.875
6000,166.435
6200,166.195
6400,164.515
6600,165.27
6800,183.47
7000,177.83
7200,182.31
7400,196.355
7600,170.955
7800,171.085
8000,163.925
8200,175.57
8400,202.465
8600,196.44
8800,195.135
9000,164.95
9200,180.82
9400,171.58
9600,168.615
9800,184.675
10000,87.41
10200,96.73
10400,89.415
10600,92.895
10800,92.2
11000,109.91
11200,113.425
11400,97.04
11600,105.915
11800,106.465
12000,99.675
12200,97.21
12400,101.465
12600,100.145
12800,107.405
13000,98.64
13200,105.51
13400,114.57
13600,124.655
13800,104.595
14000,113.04
14200,114.53
14400,102.19
14600,104.0
14800,100.99
15000,104.885
15200,108.625
15400,100.505
15600,113.34
15800,118.355
16000,103.86
16200,108.1
16400,120.78
16600,112.085
16800,108.705
17000,109.12
17200,109.555
17400,117.01
17600,118.065
17800,107.46
18000,110.435
18200,113.375
18400,110.91
18600,113.68
18800,121.07
19000,110.2
19200,119.495
19400,106.6
19600,106.95
19800,116.24
20000,64.19
20200,71.315
20400,65.6
20600,67.41
20800,66.785
21000,73.97
21200,66.03
21400,72.25
21600,65.76
21800,66.12
22000,67.035
22200,68.94
22400,70.435
22600,68.295
22800,67.325
23000,66.525
23200,70.385
23400,70.14
23600,73.82
23800,73.825
24000,70.89
24200,71.595
24400,72.035
24600,81.12
24800,76.825
25000,76.335
25200,73.2
25400,73.225
25600,82.64
25800,72.09
26000,70.745
26200,75.535
26400,75.52
26600,77.525
26800,72.225
27000,77.465
27200,75.925
27400,73.985
27600,71.585
27800,72.565
28000,70.16
28200,71.075
28400,76.59
28600,80.945
28800,76.78
29000,76.785
29200,78.975
29400,83.92
29600,71.775
29800,73.51
