Episode,AvgReward
0,145.415
200,117.045
400,141.67
600,138.14
800,144.855
1000,156.92
1200,152.96
1400,134.49
1600,140.615
1800,153.835
2000,167.205
2200,157.665
2400,156.65
2600,164.61
2800,176.355
3000,183.105
3200,160.485
3400,173.18
3600,185.335
3800,174.545
4000,183.445
4200,158.935
4400,155.66
4600,181.08
4800,175.555
5000,183.005
5200,161.825
5400,158.59
5600,165.205
5800,177.325
6000,190.965
6200,183.075
6400,155.015
6600,166.15
6800,185.365
7000,178.77
7200,171.62
7400,187.04
7600,173.94
7800,187.485
8000,201.575
8200,184.555
8400,164.61
8600,192.265
8800,174.295
9000,182.355
9200,191.01
9400,160.345
9600,186.995
9800,176.87
10000,86.57
10200,93.905
10400,94.235
10600,93.515
10800,108.065
11000,101.37
11200,103.21
11400,113.97
11600,114.055
11800,116.895
12000,109.1
12200,112.395
12400,107.435
12600,104.645
12800,109.35
13000,116.625
13200,120.95
13400,117.065
13600,119.885
13800,121.62
14000,116.355
14200,121.765
14400,118.675
14600,134.585
14800,132.605
15000,114.75
15200,124.445
15400,129.325
15600,130.4
15800,125.365
16000,120.395
16200,132.23
16400,121.375
16600,131.115
16800,129.535
17000,123.95
17200,120.755
17400,131.745
17600,128.87
17800,137.605
18000,133.87
18200,130.6
18400,134.08
18600,134.7
18800,135.535
19000,123.88
19200,130.97
19400,142.12
19600,134.875
19800,133.755
20000,64.09
20200,79.755
20400,72.135
20600,73.015
20800,73.74
21000,80.045
21200,81.03
21400,74.2
21600,85.415
21800,79.585
22000,73.615
22200,77.655
22400,83.93
22600,80.04
22800,93.01
23000,82.22
23200,77.005
23400,86.295
23600,90.095
23800,90.2
24000,90.275
24200,84.35
24400,91.83
24600,91.45
24800,95.295
25000,92.215
25200,96.045
25400,93.0
25600,92.765
25800,96.15
26000,89.54
26200,99.39
26400,91.725
26600,100.85
26800,93.585
27000,92.04
27200,86.6
27400,101.66
27600,94.295
27800,96.37
28000,104.805
28200,100.61
28400,92.72
28600,105.08
28800,94.885
29000,96.44
29200,93.51
29400,98.155
29600,96.95
29800,105.435
