Episode,AvgReward
0,137.45
200,150.01
400,122.54
600,129.085
800,136.715
1000,132.55
1200,153.65
1400,125.935
1600,164.94
1800,147.465
2000,148.48
2200,167.725
2400,159.455
2600,154.885
2800,167.0
3000,149.59
3200,155.68
3400,165.59
3600,148.18
3800,154.705
4000,191.53
4200,164.61
4400,177.91
4600,169.695
4800,179.235
5000,161.925
5200,165.945
5400,176.035
5600,173.97
5800,167.77
6000,194.61
6200,169.07
6400,172.08
6600,165.37
6800,166.16
7000,181.785
7200,161.47
7400,177.845
7600,199.76
7800,203.735
8000,170.385
8200,163.765
8400,168.2
8600,167.675
8800,190.56
9000,169.11
9200,181.81
9400,183.065
9600,189.965
9800,176.465
10000,92.405
10200,99.825
10400,89.83
10600,110.305
10800,106.0
11000,97.015
11200,106.785
11400,107.065
11600,114.305
11800,118.405
12000,129.745
12200,116.845
12400,119.145
12600,116.085
12800,131.1
13000,116.455
13200,121.375
13400,124.11
13600,126.585
13800,119.77
14000,127.98
14200,124.03
14400,131.29
14600,127.55
14800,124.46
15000,127.125
15200,128.285
15400,136.37
15600,116.99
15800,125.115
16000,128.715
16200,133.505
16400,127.175
16600,130.385
16800,140.425
17000,127.66
17200,137.45
17400,127.88
17600,127.08
17800,137.405
18000,124.325
18200,128.195
18400,131.215
18600,127.05
18800,129.49
19000,126.385
19200,147.165
19400,127.745
19600,128.75
19800,131.1
20000,67.445
20200,71.27
20400,71.205
20600,70.985
20800,81.7
21000,77.545
21200,80.645
21400,94.805
21600,79.02
21800,86.105
22000,87.32
22200,88.55
22400,89.02
22600,84.98
22800,90.585
23000,90.055
23200,90.07
23400,101.575
23600,88.755
23800,88.175
24000,95.72
24200,93.07
24400,95.3
24600,92.605
24800,89.875
25000,92.335
25200,96.085
25400,87.355
25600,90.92
25800,93.82
26000,96.67
26200,98.815
26400,94.6
26600,96.975
26800,101.77
27000,93.77
27200,100.105
27400,102.425
27600,104.925
27800,94.33
28000,101.375
28200,94.83
28400,99.48
28600,99.505
28800,95.175
29000,92.565
29200,97.355
29400,100.745
29600,100.975
29800,103.07
