Episode,WinRate
0,0.115
200,0.12
400,0.14333333333333334
600,0.15375
800,0.165
1000,0.18333333333333332
1200,0.20285714285714285
1400,0.226875
1600,0.2411111111111111
1800,0.266
2000,0.28363636363636363
2200,0.30583333333333335
2400,0.3192307692307692
2600,0.3357142857142857
2800,0.353
3000,0.3659375
3200,0.37676470588235295
3400,0.3888888888888889
3600,0.4010526315789474
3800,0.4135
4000,0.4228571428571429
4200,0.4329545454545455
4400,0.44217391304347825
4600,0.45145833333333335
4800,0.459
5000,0.4676923076923077
5200,0.4759259259259259
5400,0.48428571428571426
5600,0.49086206896551726
5800,0.49633333333333335
6000,0.5037096774193548
6200,0.5078125
6400,0.5156060606060606
6600,0.5205882352941177
6800,0.5255714285714286
7000,0.5297222222222222
7200,0.5352702702702703
7400,0.5413157894736842
7600,0.5466666666666666
7800,0.552
8000,0.5585365853658537
8200,0.5635714285714286
8400,0.567906976744186
8600,0.5735227272727272
8800,0.5787777777777777
9000,0.5829347826086957
9200,0.5877659574468085
9400,0.5921875
9600,0.5968367346938775
9800,0.6006
10000,0.155
10200,0.175
10400,0.17666666666666667
10600,0.18
10800,0.189
11000,0.2025
11200,0.2057142857142857
11400,0.225625
11600,0.2361111111111111
11800,0.25
12000,0.26
12200,0.27125
12400,0.2792307692307692
12600,0.2882142857142857
12800,0.29333333333333333
13000,0.3025
13200,0.31029411764705883
13400,0.31833333333333336
13600,0.3268421052631579
13800,0.33275
14000,0.3407142857142857
14200,0.3497727272727273
14400,0.35478260869565215
14600,0.3620833333333333
14800,0.369
15000,0.3769230769230769
15200,0.38203703703703706
15400,0.39071428571428574
15600,0.39586206896551723
15800,0.4008333333333333
16000,0.40758064516129033
16200,0.41171875
16400,0.416969696969697
16600,0.4229411764705882
16800,0.426
17000,0.43083333333333335
17200,0.4339189189189189
17400,0.4396052631578947
17600,0.44294871794871793
17800,0.447625
18000,0.4530487804878049
18200,0.4586904761904762
18400,0.4619767441860465
18600,0.46625
18800,0.4702222222222222
19000,0.47347826086956524
19200,0.47617021276595745
19400,0.4790625
19600,0.4828571428571429
19800,0.4857
20000,0.075
20200,0.0825
20400,0.085
20600,0.085
20800,0.091
21000,0.10083333333333333
21200,0.10571428571428572
21400,0.119375
21600,0.12555555555555556
21800,0.1315
22000,0.13954545454545456
22200,0.15041666666666667
22400,0.15846153846153846
22600,0.1682142857142857
22800,0.174
23000,0.1790625
23200,0.18558823529411764
23400,0.19027777777777777
23600,0.19526315789473683
23800,0.20175
24000,0.20785714285714285
24200,0.2106818181818182
24400,0.215
24600,0.21708333333333332
24800,0.219
25000,0.22384615384615383
25200,0.22833333333333333
25400,0.2357142857142857
25600,0.24051724137931035
25800,0.24383333333333335
26000,0.24725806451612903
26200,0.25203125
26400,0.25363636363636366
26600,0.2575
26800,0.26057142857142856
27000,0.26569444444444446
27200,0.27013513513513515
27400,0.2718421052631579
27600,0.2742307692307692
27800,0.277375
28000,0.2776829268292683
28200,0.2805952380952381
28400,0.28348837209302324
28600,0.28602272727272726
28800,0.2866666666666667
29000,0.28945652173913045
29200,0.2907446808510638
29400,0.293125
29600,0.2972448979591837
29800,0.3003

StageSwitchIndexes
50,100,150
