Episode,AvgReward
0,153.815
200,112.395
400,131.15
600,119.875
800,137.42
1000,131.33
1200,154.665
1400,135.555
1600,140.41
1800,160.895
2000,151.095
2200,170.955
2400,155.64
2600,156.68
2800,163.87
3000,162.285
3200,165.445
3400,160.725
3600,175.57
3800,166.75
4000,172.145
4200,173.69
4400,172.49
4600,191.725
4800,171.28
5000,172.58
5200,154.885
5400,159.71
5600,180.08
5800,156.195
6000,173.925
6200,181.85
6400,167.42
6600,212.655
6800,183.635
7000,187.61
7200,186.125
7400,186.625
7600,184.41
7800,162.365
8000,174.635
8200,174.14
8400,178.405
8600,197.79
8800,183.11
9000,173.88
9200,186.465
9400,182.27
9600,193.92
9800,182.485
10000,92.0
10200,90.715
10400,89.685
10600,104.455
10800,88.36
11000,101.61
11200,93.16
11400,112.125
11600,89.03
11800,87.995
12000,96.455
12200,96.67
12400,99.245
12600,101.105
12800,117.97
13000,100.06
13200,100.165
13400,95.27
13600,103.04
13800,93.485
14000,95.26
14200,95.045
14400,102.665
14600,102.395
14800,95.93
15000,108.195
15200,94.925
15400,96.425
15600,99.385
15800,106.985
16000,101.105
16200,94.305
16400,102.26
16600,100.73
16800,105.555
17000,105.825
17200,104.75
17400,113.575
17600,120.835
17800,110.79
18000,111.245
18200,111.085
18400,111.99
18600,109.48
18800,112.995
19000,120.165
19200,106.855
19400,120.985
19600,110.105
19800,121.075
20000,71.265
20200,66.625
20400,63.34
20600,68.425
20800,65.395
21000,71.235
21200,67.9
21400,74.525
21600,73.615
21800,66.76
22000,69.49
22200,66.505
22400,73.18
22600,70.34
22800,71.075
23000,71.29
23200,68.925
23400,70.145
23600,68.555
23800,69.45
24000,74.125
24200,71.94
24400,65.985
24600,74.315
24800,73.13
25000,77.295
25200,68.09
25400,80.905
25600,72.175
25800,73.825
26000,88.93
26200,70.095
26400,79.39
26600,69.41
26800,69.72
27000,70.015
27200,75.125
27400,79.16
27600,70.73
27800,65.065
28000,72.345
28200,76.075
28400,73.205
28600,80.615
28800,77.255
29000,79.27
29200,72.585
29400,79.93
29600,74.115
29800,75.695
