Step,Action,Reward,RevealedBoard
1,"(1, 3)",114,"[[True, True, True, True, True, True], [True, True, True, True, True, True], [True, True, True, True, True, True], [True, True, True, True, True, True], [False, True, True, True, False, False], [False, True, True, True, False, False]]"
2,"(5, 5)",1,"[[True, True, True, True, True, True], [True, True, True, True, True, True], [True, True, True, True, True, True], [True, True, True, True, True, True], [False, True, True, True, False, False], [False, True, True, True, False, True]]"
3,"(4, 4)",-10,"[[True, True, True, True, True, True], [True, True, True, True, True, True], [True, True, True, True, True, True], [True, True, True, True, True, True], [False, True, True, True, True, False], [False, True, True, True, False, True]]"

Board
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1,1,0,1,1,1
-1,2,0,1,-1,1
-1,2,0,1,1,1
