Episode,AvgReward
0,124.225
200,112.415
400,154.62
600,142.485
800,144.13
1000,168.885
1200,157.415
1400,150.265
1600,154.445
1800,159.57
2000,160.415
2200,169.605
2400,152.33
2600,161.525
2800,170.045
3000,163.41
3200,148.375
3400,160.155
3600,161.075
3800,167.69
4000,170.05
4200,171.13
4400,174.7
4600,172.57
4800,151.64
5000,161.185
5200,175.22
5400,170.285
5600,163.745
5800,173.34
6000,170.42
6200,175.195
6400,166.675
6600,168.215
6800,172.93
7000,174.45
7200,178.135
7400,180.025
7600,183.32
7800,178.475
8000,170.645
8200,182.82
8400,160.365
8600,181.99
8800,174.795
9000,166.72
9200,171.91
9400,177.79
9600,196.055
9800,192.275
10000,94.75
10200,99.495
10400,87.14
10600,96.045
10800,95.855
11000,104.325
11200,101.645
11400,105.15
11600,112.36
11800,114.38
12000,114.82
12200,108.185
12400,105.805
12600,114.875
12800,102.74
13000,105.7
13200,108.995
13400,125.645
13600,121.385
13800,113.53
14000,112.935
14200,120.215
14400,111.615
14600,120.03
14800,127.3
15000,119.9
15200,130.245
15400,124.995
15600,118.15
15800,130.65
16000,123.415
16200,133.08
16400,126.475
16600,127.91
16800,124.93
17000,139.71
17200,128.695
17400,119.615
17600,134.935
17800,125.02
18000,132.615
18200,127.425
18400,126.305
18600,124.29
18800,130.165
19000,124.975
19200,132.325
19400,133.085
19600,133.86
19800,137.055
20000,69.96
20200,70.69
20400,67.37
20600,74.645
20800,70.65
21000,74.815
21200,78.98
21400,74.99
21600,77.85
21800,80.13
22000,76.85
22200,73.425
22400,78.875
22600,86.055
22800,83.365
23000,85.965
23200,80.745
23400,89.445
23600,78.785
23800,96.38
24000,84.5
24200,93.655
24400,90.685
24600,88.34
24800,89.635
25000,80.55
25200,89.87
25400,87.63
25600,86.45
25800,84.06
26000,85.86
26200,89.13
26400,91.845
26600,102.93
26800,96.65
27000,100.74
27200,97.41
27400,93.885
27600,91.225
27800,90.925
28000,96.055
28200,93.68
28400,92.71
28600,98.755
28800,99.245
29000,99.0
29200,94.38
29400,102.54
29600,95.435
29800,97.385
