Step,Action,Reward,RevealedBoard
1,"(1, 4)",64,"[[True, True, True, True, True, True], [True, True, True, True, True, True], [True, True, False, True, True, True], [False, False, False, True, True, True], [False, False, False, False, False, False], [False, False, False, False, False, False]]"
2,"(4, 2)",1,"[[True, True, True, True, True, True], [True, True, True, True, True, True], [True, True, False, True, True, True], [False, False, False, True, True, True], [False, False, True, False, False, False], [False, False, False, False, False, False]]"
3,"(5, 2)",25,"[[True, True, True, True, True, True], [True, True, True, True, True, True], [True, True, False, True, True, True], [False, False, False, True, True, True], [True, True, True, True, True, False], [True, True, True, True, True, False]]"
4,"(5, 5)",51,"[[True, True, True, True, True, True], [True, True, True, True, True, True], [True, True, False, True, True, True], [False, False, False, True, True, True], [True, True, True, True, True, False], [True, True, True, True, True, True]]"

Board
0,0,0,0,0,0
0,1,1,1,0,0
2,4,-1,2,0,0
-1,-1,-1,2,1,1
2,3,2,1,1,-1
0,0,0,0,1,1
