Episode,AvgReward
0,146.09
200,125.535
400,132.225
600,136.41
800,135.75
1000,132.51
1200,135.27
1400,142.395
1600,163.86
1800,179.66
2000,165.22
2200,159.285
2400,154.65
2600,182.405
2800,163.745
3000,159.14
3200,155.67
3400,157.98
3600,161.88
3800,172.35
4000,163.32
4200,152.03
4400,166.26
4600,163.95
4800,165.815
5000,189.86
5200,164.395
5400,172.285
5600,158.27
5800,173.015
6000,184.505
6200,156.06
6400,171.235
6600,180.32
6800,184.115
7000,166.745
7200,193.59
7400,175.245
7600,172.12
7800,168.36
8000,177.64
8200,186.305
8400,172.965
8600,186.135
8800,175.82
9000,173.305
9200,171.305
9400,179.75
9600,177.515
9800,167.2
10000,88.04
10200,95.53
10400,98.23
10600,112.23
10800,115.48
11000,112.165
11200,117.38
11400,110.07
11600,115.03
11800,111.385
12000,119.6
12200,119.775
12400,127.74
12600,115.055
12800,128.835
13000,114.81
13200,122.635
13400,129.95
13600,142.01
13800,123.195
14000,134.65
14200,125.67
14400,125.61
14600,128.425
14800,136.12
15000,127.17
15200,116.185
15400,122.365
15600,118.84
15800,126.535
16000,130.815
16200,123.675
16400,125.385
16600,126.805
16800,122.56
17000,137.895
17200,134.14
17400,127.14
17600,124.555
17800,126.275
18000,134.03
18200,134.055
18400,142.43
18600,121.65
18800,132.315
19000,130.22
19200,130.7
19400,133.565
19600,132.75
19800,132.69
20000,69.825
20200,73.81
20400,73.845
20600,73.025
20800,79.77
21000,84.215
21200,79.79
21400,87.67
21600,81.475
21800,84.57
22000,90.025
22200,83.975
22400,79.225
22600,86.195
22800,86.14
23000,89.215
23200,89.065
23400,88.79
23600,92.575
23800,90.675
24000,99.695
24200,94.965
24400,94.1
24600,85.615
24800,94.415
25000,86.865
25200,106.825
25400,91.015
25600,88.945
25800,95.835
26000,91.5
26200,94.63
26400,92.16
26600,99.255
26800,96.525
27000,92.33
27200,88.345
27400,97.715
27600,98.965
27800,94.235
28000,100.775
28200,104.11
28400,97.075
28600,89.49
28800,90.11
29000,90.13
29200,107.83
29400,95.245
29600,94.14
29800,96.405
