Episode,AvgReward
0,116.84
200,134.17
400,122.805
600,147.785
800,130.73
1000,135.45
1200,146.43
1400,156.43
1600,161.965
1800,182.06
2000,150.795
2200,160.32
2400,159.655
2600,158.595
2800,163.67
3000,155.725
3200,180.37
3400,170.61
3600,172.255
3800,162.015
4000,168.87
4200,173.25
4400,172.625
4600,189.435
4800,167.19
5000,199.78
5200,164.58
5400,179.475
5600,170.925
5800,173.44
6000,180.84
6200,171.17
6400,182.4
6600,187.03
6800,175.49
7000,158.68
7200,190.325
7400,171.945
7600,160.355
7800,179.55
8000,181.275
8200,174.01
8400,176.12
8600,174.23
8800,161.725
9000,186.265
9200,179.04
9400,167.44
9600,192.985
9800,178.45
10000,89.26
10200,105.32
10400,102.96
10600,104.985
10800,104.02
11000,114.45
11200,117.29
11400,107.575
11600,100.205
11800,107.91
12000,116.875
12200,123.88
12400,117.645
12600,122.485
12800,135.725
13000,120.995
13200,130.12
13400,128.68
13600,111.7
13800,126.975
14000,128.37
14200,124.2
14400,127.85
14600,134.715
14800,142.365
15000,121.785
15200,120.63
15400,118.2
15600,130.745
15800,113.9
16000,122.755
16200,134.585
16400,126.39
16600,124.7
16800,143.025
17000,135.28
17200,128.9
17400,128.54
17600,129.39
17800,137.045
18000,134.705
18200,135.805
18400,126.94
18600,128.29
18800,132.36
19000,131.515
19200,128.815
19400,124.965
19600,132.97
19800,132.4
20000,69.685
20200,67.59
20400,73.77
20600,73.26
20800,81.625
21000,87.945
21200,76.585
21400,86.185
21600,83.26
21800,85.475
22000,89.51
22200,90.335
22400,87.09
22600,85.865
22800,95.04
23000,90.12
23200,87.765
23400,91.3
23600,91.255
23800,97.94
24000,94.105
24200,92.175
24400,97.355
24600,87.53
24800,90.185
25000,100.415
25200,96.71
25400,96.515
25600,97.87
25800,87.44
26000,100.235
26200,97.47
26400,91.68
26600,93.555
26800,90.73
27000,100.78
27200,88.675
27400,94.415
27600,96.19
27800,94.28
28000,95.01
28200,103.715
28400,92.75
28600,98.805
28800,92.93
29000,100.48
29200,97.495
29400,100.805
29600,99.15
29800,95.39
