Episode,AvgReward
0,134.185
200,127.1
400,141.86
600,149.78
800,158.325
1000,143.565
1200,130.345
1400,139.09
1600,125.335
1800,146.495
2000,130.37
2200,132.66
2400,123.055
2600,126.765
2800,163.12
3000,141.97
3200,146.38
3400,145.845
3600,157.135
3800,145.685
4000,168.285
4200,174.915
4400,152.9
4600,166.035
4800,160.235
5000,142.125
5200,162.435
5400,163.47
5600,162.81
5800,157.685
6000,170.455
6200,160.135
6400,158.35
6600,145.095
6800,161.065
7000,153.24
7200,155.815
7400,152.99
7600,189.14
7800,153.44
8000,148.69
8200,159.165
8400,154.625
8600,179.15
8800,156.56
9000,156.375
9200,169.44
9400,178.44
9600,165.27
9800,151.765
10000,110.2
10200,109.795
10400,99.525
10600,90.675
10800,103.15
11000,97.575
11200,102.61
11400,92.75
11600,110.31
11800,117.365
12000,91.925
12200,97.08
12400,98.665
12600,103.1
12800,107.315
13000,105.54
13200,100.465
13400,102.595
13600,105.71
13800,108.195
14000,99.28
14200,100.095
14400,103.15
14600,103.015
14800,113.715
15000,104.03
15200,103.32
15400,108.75
15600,107.985
15800,104.365
16000,105.49
16200,110.98
16400,109.115
16600,99.31
16800,108.495
17000,107.01
17200,99.785
17400,109.275
17600,111.58
17800,105.95
18000,122.215
18200,98.89
18400,120.51
18600,108.275
18800,112.9
19000,108.265
19200,111.825
19400,114.885
19600,107.745
19800,106.065
20000,69.01
20200,61.485
20400,65.905
20600,67.19
20800,69.825
21000,62.52
21200,67.28
21400,64.98
21600,64.215
21800,68.18
22000,74.23
22200,69.32
22400,70.055
22600,66.715
22800,67.78
23000,71.045
23200,74.74
23400,75.43
23600,70.895
23800,74.76
24000,74.38
24200,71.12
24400,77.43
24600,70.58
24800,75.44
25000,67.365
25200,77.455
25400,78.245
25600,73.675
25800,78.54
26000,75.89
26200,76.03
26400,77.075
26600,74.985
26800,75.445
27000,75.045
27200,82.52
27400,81.115
27600,75.005
27800,74.8
28000,74.16
28200,76.91
28400,76.27
28600,73.47
28800,74.055
29000,79.18
29200,77.47
29400,75.48
29600,76.215
29800,82.375
