Episode,AvgReward
0,140.66
200,132.045
400,144.975
600,134.555
800,152.82
1000,168.855
1200,143.51
1400,154.505
1600,139.4
1800,151.27
2000,155.7
2200,155.26
2400,156.185
2600,167.89
2800,167.655
3000,160.23
3200,158.075
3400,162.78
3600,179.75
3800,166.585
4000,178.94
4200,174.145
4400,168.71
4600,176.65
4800,171.81
5000,159.705
5200,172.875
5400,190.6
5600,179.71
5800,180.395
6000,212.465
6200,163.03
6400,175.7
6600,183.97
6800,189.42
7000,169.75
7200,164.18
7400,176.245
7600,169.005
7800,190.625
8000,165.505
8200,182.56
8400,172.2
8600,174.985
8800,180.99
9000,177.625
9200,163.295
9400,174.72
9600,176.565
9800,192.72
10000,99.505
10200,100.71
10400,107.88
10600,99.65
10800,98.77
11000,100.07
11200,118.075
11400,105.02
11600,104.215
11800,114.635
12000,108.89
12200,110.395
12400,112.7
12600,115.535
12800,107.81
13000,108.315
13200,118.355
13400,120.63
13600,128.935
13800,124.455
14000,118.43
14200,126.69
14400,117.025
14600,119.635
14800,131.43
15000,126.625
15200,127.775
15400,123.705
15600,130.43
15800,128.785
16000,140.645
16200,120.44
16400,127.545
16600,134.175
16800,138.345
17000,124.08
17200,144.745
17400,139.425
17600,128.785
17800,124.29
18000,130.44
18200,128.445
18400,134.105
18600,134.65
18800,137.21
19000,129.625
19200,129.585
19400,130.66
19600,137.625
19800,128.955
20000,69.395
20200,67.53
20400,72.225
20600,72.805
20800,71.445
21000,80.585
21200,78.86
21400,79.88
21600,81.185
21800,78.485
22000,89.225
22200,81.925
22400,79.79
22600,87.02
22800,87.7
23000,85.47
23200,95.705
23400,86.22
23600,96.425
23800,86.585
24000,97.46
24200,94.22
24400,87.89
24600,95.5
24800,98.48
25000,94.8
25200,96.56
25400,98.41
25600,98.19
25800,98.73
26000,98.125
26200,101.85
26400,106.755
26600,103.74
26800,98.625
27000,104.545
27200,98.99
27400,105.355
27600,103.28
27800,96.28
28000,100.08
28200,104.375
28400,94.44
28600,100.14
28800,108.515
29000,112.005
29200,97.895
29400,103.59
29600,105.595
29800,107.885
