Episode,AvgReward
0,150.865
200,154.12
400,155.715
600,133.445
800,166.56
1000,136.535
1200,137.465
1400,158.54
1600,164.02
1800,164.53
2000,156.13
2200,154.56
2400,153.21
2600,155.015
2800,177.905
3000,149.445
3200,164.76
3400,164.63
3600,168.835
3800,173.8
4000,176.605
4200,179.4
4400,186.315
4600,159.975
4800,168.96
5000,166.0
5200,176.48
5400,182.665
5600,164.58
5800,169.72
6000,158.66
6200,172.985
6400,190.575
6600,182.63
6800,182.055
7000,177.185
7200,177.15
7400,176.95
7600,195.125
7800,189.38
8000,184.655
8200,177.96
8400,178.72
8600,178.025
8800,176.3
9000,178.805
9200,174.115
9400,176.14
9600,156.75
9800,174.25
10000,89.78
10200,99.37
10400,97.505
10600,104.815
10800,103.435
11000,113.395
11200,95.155
11400,108.47
11600,101.265
11800,115.165
12000,95.11
12200,96.26
12400,99.26
12600,99.625
12800,105.925
13000,105.65
13200,104.76
13400,104.515
13600,103.38
13800,113.26
14000,103.75
14200,110.6
14400,106.905
14600,109.025
14800,100.66
15000,113.565
15200,117.06
15400,111.88
15600,124.435
15800,116.515
16000,106.455
16200,112.06
16400,104.495
16600,115.57
16800,116.855
17000,113.835
17200,126.785
17400,114.6
17600,117.695
17800,115.605
18000,122.655
18200,109.925
18400,120.43
18600,117.855
18800,105.935
19000,109.105
19200,118.015
19400,120.59
19600,120.65
19800,117.595
20000,66.43
20200,64.9
20400,65.505
20600,69.275
20800,67.61
21000,69.9
21200,82.88
21400,72.82
21600,74.14
21800,68.585
22000,70.715
22200,71.62
22400,67.985
22600,74.525
22800,74.55
23000,74.32
23200,75.995
23400,75.255
23600,74.215
23800,76.19
24000,79.975
24200,75.8
24400,70.27
24600,69.815
24800,78.975
25000,75.88
25200,76.23
25400,78.735
25600,82.795
25800,76.39
26000,74.455
26200,74.695
26400,73.135
26600,79.64
26800,78.78
27000,82.2
27200,76.145
27400,74.93
27600,77.435
27800,80.09
28000,79.635
28200,79.555
28400,72.695
28600,77.545
28800,74.495
29000,80.655
29200,77.495
29400,75.99
29600,83.655
29800,75.8
