Episode,AvgReward
0,122.47
200,136.89
400,120.07
600,141.7
800,136.8
1000,143.73
1200,123.33
1400,148.74
1600,150.045
1800,162.515
2000,157.92
2200,142.895
2400,163.665
2600,184.28
2800,165.94
3000,184.09
3200,176.975
3400,150.275
3600,173.575
3800,182.63
4000,185.89
4200,184.105
4400,176.195
4600,166.015
4800,179.505
5000,162.615
5200,166.01
5400,184.02
5600,172.625
5800,178.105
6000,174.21
6200,158.335
6400,183.5
6600,177.03
6800,172.545
7000,172.52
7200,168.815
7400,191.365
7600,171.705
7800,173.17
8000,169.22
8200,173.86
8400,184.65
8600,184.925
8800,226.02
9000,176.735
9200,174.52
9400,198.63
9600,182.395
9800,178.58
10000,102.275
10200,113.91
10400,106.64
10600,97.25
10800,95.69
11000,94.29
11200,88.675
11400,105.92
11600,98.14
11800,87.815
12000,93.775
12200,89.53
12400,92.55
12600,92.97
12800,96.43
13000,99.93
13200,90.505
13400,104.89
13600,98.02
13800,100.44
14000,102.775
14200,110.52
14400,102.255
14600,104.745
14800,103.72
15000,103.465
15200,99.91
15400,99.75
15600,99.8
15800,110.28
16000,104.5
16200,100.445
16400,95.39
16600,105.975
16800,94.03
17000,103.805
17200,97.93
17400,96.435
17600,107.395
17800,107.4
18000,101.04
18200,119.775
18400,100.875
18600,116.25
18800,116.93
19000,112.245
19200,115.01
19400,105.72
19600,112.2
19800,114.25
20000,66.35
20200,63.1
20400,61.555
20600,65.265
20800,66.32
21000,68.025
21200,67.185
21400,71.05
21600,71.025
21800,75.61
22000,64.625
22200,67.16
22400,67.625
22600,67.735
22800,70.7
23000,77.855
23200,66.67
23400,67.3
23600,77.545
23800,72.76
24000,70.335
24200,71.095
24400,67.17
24600,65.79
24800,72.655
25000,72.13
25200,69.865
25400,72.895
25600,72.27
25800,68.835
26000,69.55
26200,73.19
26400,69.715
26600,70.64
26800,70.625
27000,73.88
27200,69.98
27400,72.855
27600,74.665
27800,79.575
28000,78.5
28200,75.135
28400,72.78
28600,78.71
28800,76.53
29000,79.755
29200,81.795
29400,71.59
29600,75.13
29800,81.25
