Episode,AvgReward
0,133.965
200,143.735
400,134.115
600,131.73
800,142.42
1000,151.005
1200,154.525
1400,137.47
1600,133.53
1800,153.56
2000,136.135
2200,142.0
2400,145.63
2600,151.36
2800,139.62
3000,138.995
3200,140.78
3400,148.625
3600,156.385
3800,146.795
4000,143.715
4200,158.035
4400,149.69
4600,149.775
4800,178.28
5000,153.73
5200,164.26
5400,145.685
5600,154.345
5800,147.06
6000,166.085
6200,158.605
6400,155.865
6600,145.115
6800,144.91
7000,155.615
7200,159.235
7400,174.575
7600,143.37
7800,165.92
8000,151.925
8200,179.04
8400,156.59
8600,163.475
8800,144.895
9000,167.055
9200,160.68
9400,177.27
9600,155.21
9800,148.835
10000,90.275
10200,90.865
10400,87.83
10600,92.705
10800,88.69
11000,92.95
11200,102.875
11400,94.935
11600,96.725
11800,90.485
12000,108.395
12200,95.485
12400,102.68
12600,93.945
12800,116.52
13000,99.37
13200,106.07
13400,96.4
13600,90.95
13800,92.43
14000,100.495
14200,93.2
14400,108.43
14600,100.115
14800,107.995
15000,105.4
15200,99.69
15400,110.145
15600,94.805
15800,105.945
16000,97.585
16200,104.175
16400,107.75
16600,115.43
16800,98.215
17000,115.545
17200,97.25
17400,110.83
17600,107.685
17800,98.265
18000,112.015
18200,107.015
18400,106.735
18600,121.005
18800,106.955
19000,108.365
19200,103.47
19400,96.635
19600,109.27
19800,100.525
20000,61.695
20200,65.195
20400,70.395
20600,65.915
20800,65.595
21000,65.98
21200,67.365
21400,65.52
21600,66.58
21800,71.28
22000,73.11
22200,73.74
22400,66.2
22600,76.67
22800,68.13
23000,65.375
23200,71.935
23400,79.27
23600,65.75
23800,72.405
24000,72.35
24200,75.795
24400,73.54
24600,79.435
24800,75.275
25000,74.12
25200,70.31
25400,75.715
25600,71.1
25800,72.855
26000,76.42
26200,72.43
26400,79.345
26600,68.495
26800,72.26
27000,71.415
27200,77.995
27400,78.755
27600,78.1
27800,74.285
28000,77.215
28200,70.21
28400,75.82
28600,84.335
28800,73.56
29000,70.995
29200,74.085
29400,74.745
29600,76.83
29800,80.12
