Episode,AvgReward
0,127.645
200,126.865
400,123.475
600,113.665
800,129.03
1000,136.42
1200,142.06
1400,124.455
1600,133.92
1800,144.39
2000,151.75
2200,145.65
2400,144.05
2600,140.865
2800,154.42
3000,135.255
3200,140.495
3400,155.125
3600,167.195
3800,146.405
4000,163.05
4200,148.155
4400,178.775
4600,180.29
4800,160.045
5000,156.895
5200,163.19
5400,154.905
5600,155.39
5800,161.9
6000,190.565
6200,158.395
6400,159.4
6600,173.43
6800,160.37
7000,162.28
7200,153.945
7400,175.975
7600,154.305
7800,160.92
8000,163.57
8200,172.495
8400,167.065
8600,145.94
8800,173.895
9000,171.72
9200,143.505
9400,169.835
9600,170.785
9800,182.96
10000,85.23
10200,82.755
10400,96.24
10600,100.98
10800,95.94
11000,105.035
11200,101.64
11400,93.325
11600,91.405
11800,110.69
12000,100.015
12200,109.445
12400,91.255
12600,96.62
12800,105.95
13000,96.41
13200,103.88
13400,117.82
13600,106.84
13800,109.485
14000,97.255
14200,108.4
14400,114.405
14600,102.99
14800,112.855
15000,112.76
15200,114.36
15400,92.07
15600,107.705
15800,105.74
16000,114.97
16200,103.695
16400,103.46
16600,103.595
16800,104.955
17000,104.63
17200,109.225
17400,99.03
17600,103.88
17800,115.345
18000,102.86
18200,99.315
18400,114.0
18600,101.49
18800,111.23
19000,107.365
19200,106.8
19400,110.36
19600,119.985
19800,98.795
20000,60.385
20200,66.75
20400,64.575
20600,70.005
20800,60.465
21000,71.48
21200,67.96
21400,69.305
21600,71.995
21800,70.005
22000,67.95
22200,69.23
22400,66.12
22600,69.455
22800,72.08
23000,74.17
23200,75.16
23400,73.415
23600,78.38
23800,74.92
24000,78.495
24200,73.425
24400,72.155
24600,73.88
24800,75.12
25000,79.35
25200,79.46
25400,79.99
25600,76.105
25800,77.725
26000,81.995
26200,79.395
26400,77.91
26600,73.85
26800,78.21
27000,78.98
27200,74.645
27400,83.475
27600,81.01
27800,76.99
28000,81.705
28200,76.475
28400,73.875
28600,78.8
28800,82.07
29000,77.875
29200,80.07
29400,77.035
29600,87.045
29800,80.34
