Episode,AvgReward
0,134.045
200,118.455
400,127.165
600,131.975
800,138.905
1000,144.405
1200,163.425
1400,156.23
1600,144.94
1800,155.055
2000,162.765
2200,163.745
2400,150.055
2600,156.76
2800,161.975
3000,160.26
3200,181.78
3400,157.545
3600,160.835
3800,155.385
4000,167.135
4200,162.465
4400,159.625
4600,160.855
4800,178.27
5000,169.785
5200,188.87
5400,169.35
5600,167.88
5800,183.5
6000,199.615
6200,181.625
6400,176.0
6600,179.77
6800,158.895
7000,173.325
7200,195.615
7400,184.5
7600,174.71
7800,188.47
8000,175.73
8200,174.615
8400,186.8
8600,192.735
8800,183.24
9000,211.715
9200,175.535
9400,184.845
9600,184.09
9800,181.625
10000,107.52
10200,103.825
10400,112.515
10600,103.675
10800,93.615
11000,102.095
11200,105.575
11400,109.82
11600,106.095
11800,113.175
12000,107.765
12200,104.925
12400,105.66
12600,113.34
12800,117.25
13000,119.175
13200,123.505
13400,116.425
13600,148.065
13800,113.445
14000,115.35
14200,112.33
14400,132.555
14600,125.005
14800,130.0
15000,119.875
15200,113.625
15400,120.62
15600,123.135
15800,129.9
16000,132.405
16200,119.175
16400,129.455
16600,131.945
16800,143.68
17000,127.1
17200,131.195
17400,125.43
17600,121.515
17800,133.64
18000,126.67
18200,128.465
18400,127.825
18600,127.845
18800,132.225
19000,141.215
19200,129.245
19400,140.46
19600,133.56
19800,133.295
20000,80.545
20200,72.125
20400,69.865
20600,71.26
20800,73.64
21000,74.275
21200,78.325
21400,80.27
21600,84.48
21800,72.69
22000,83.92
22200,85.315
22400,88.42
22600,83.03
22800,83.92
23000,83.1
23200,91.585
23400,86.725
23600,87.98
23800,95.22
24000,84.905
24200,92.88
24400,91.46
24600,98.08
24800,86.08
25000,99.295
25200,96.17
25400,95.995
25600,98.575
25800,100.135
26000,92.825
26200,107.325
26400,102.725
26600,95.545
26800,98.14
27000,102.295
27200,105.25
27400,102.535
27600,104.95
27800,104.805
28000,92.61
28200,104.72
28400,97.02
28600,105.545
28800,101.195
29000,90.815
29200,108.3
29400,99.83
29600,107.9
29800,100.2
