Episode,WinRate
0,0.11
200,0.125
400,0.15
600,0.1725
800,0.196
1000,0.22
1200,0.23857142857142857
1400,0.2625
1600,0.2816666666666667
1800,0.2995
2000,0.31863636363636366
2200,0.33916666666666667
2400,0.3553846153846154
2600,0.3703571428571429
2800,0.388
3000,0.405625
3200,0.4223529411764706
3400,0.43416666666666665
3600,0.44605263157894737
3800,0.456
4000,0.4685714285714286
4200,0.47909090909090907
4400,0.4882608695652174
4600,0.4977083333333333
4800,0.5074
5000,0.5169230769230769
5200,0.5272222222222223
5400,0.5357142857142857
5600,0.5441379310344827
5800,0.5533333333333333
6000,0.5619354838709677
6200,0.5696875
6400,0.5774242424242424
6600,0.5852941176470589
6800,0.5928571428571429
7000,0.5990277777777778
7200,0.606081081081081
7400,0.6125
7600,0.6188461538461538
7800,0.6245
8000,0.6297560975609756
8200,0.6344047619047619
8400,0.6403488372093024
8600,0.6461363636363636
8800,0.6503333333333333
9000,0.6546739130434782
9200,0.6587234042553192
9400,0.663125
9600,0.6678571428571428
9800,0.6726
10000,0.215
10200,0.23
10400,0.25
10600,0.25625
10800,0.255
11000,0.25
11200,0.26
11400,0.27625
11600,0.2838888888888889
11800,0.291
12000,0.30454545454545456
12200,0.31
12400,0.31884615384615383
12600,0.32285714285714284
12800,0.3343333333333333
13000,0.345625
13200,0.3602941176470588
13400,0.3638888888888889
13600,0.3705263157894737
13800,0.377
14000,0.385
14200,0.3906818181818182
14400,0.39869565217391306
14600,0.40458333333333335
14800,0.411
15000,0.41673076923076924
15200,0.4211111111111111
15400,0.4273214285714286
15600,0.4343103448275862
15800,0.44216666666666665
16000,0.44870967741935486
16200,0.4534375
16400,0.4577272727272727
16600,0.465
16800,0.4717142857142857
17000,0.47694444444444445
17200,0.48324324324324325
17400,0.48710526315789476
17600,0.49128205128205127
17800,0.4965
18000,0.5001219512195122
18200,0.5039285714285714
18400,0.5081395348837209
18600,0.5120454545454546
18800,0.5157777777777778
19000,0.5195652173913043
19200,0.5235106382978724
19400,0.5280208333333334
19600,0.5313265306122449
19800,0.5354
20000,0.13
20200,0.1075
20400,0.11333333333333333
20600,0.1175
20800,0.128
21000,0.12833333333333333
21200,0.1392857142857143
21400,0.149375
21600,0.15777777777777777
21800,0.1555
22000,0.16045454545454546
22200,0.17041666666666666
22400,0.17884615384615385
22600,0.18535714285714286
22800,0.19
23000,0.19375
23200,0.20441176470588235
23400,0.21194444444444444
23600,0.2186842105263158
23800,0.229
24000,0.2330952380952381
24200,0.23954545454545453
24400,0.2417391304347826
24600,0.24916666666666668
24800,0.2532
25000,0.25961538461538464
25200,0.2662962962962963
25400,0.27125
25600,0.27482758620689657
25800,0.2803333333333333
26000,0.28403225806451615
26200,0.29140625
26400,0.2968181818181818
26600,0.2994117647058824
26800,0.30414285714285716
27000,0.30930555555555556
27200,0.31391891891891893
27400,0.3188157894736842
27600,0.3241025641025641
27800,0.328
28000,0.33
28200,0.33380952380952383
28400,0.3362790697674419
28600,0.3417045454545454
28800,0.34444444444444444
29000,0.3453260869565217
29200,0.3498936170212766
29400,0.35291666666666666
29600,0.3566326530612245
29800,0.3592

StageSwitchIndexes
50,100,150
