Step,Action,Reward,RevealedBoard
1,"(2, 5)",26,"[[False, False, False, False, True, True], [False, False, False, False, True, True], [False, False, False, False, True, True], [False, False, False, False, True, True], [False, False, False, False, True, True], [False, False, False, False, False, False]]"
2,"(2, 2)",-10,"[[False, False, False, False, True, True], [False, False, False, False, True, True], [False, False, True, False, True, True], [False, False, False, False, True, True], [False, False, False, False, True, True], [False, False, False, False, False, False]]"

Board
0,0,1,-1,1,0
0,1,3,3,2,0
0,1,-1,-1,1,0
0,1,2,2,1,0
1,1,0,1,1,1
-1,1,0,1,-1,1
