Episode,AvgReward
0,141.385
200,113.985
400,151.145
600,137.6
800,133.295
1000,126.78
1200,122.065
1400,125.34
1600,129.45
1800,146.795
2000,155.9
2200,159.635
2400,152.95
2600,140.05
2800,152.665
3000,134.105
3200,146.79
3400,161.995
3600,158.48
3800,163.63
4000,172.2
4200,138.025
4400,162.615
4600,158.17
4800,157.89
5000,148.325
5200,146.095
5400,146.845
5600,166.46
5800,150.595
6000,143.275
6200,179.62
6400,157.76
6600,157.415
6800,155.305
7000,160.37
7200,155.255
7400,146.635
7600,149.035
7800,167.23
8000,159.585
8200,164.99
8400,156.595
8600,183.695
8800,157.715
9000,161.25
9200,165.83
9400,165.845
9600,168.89
9800,155.26
10000,89.37
10200,89.54
10400,95.87
10600,95.41
10800,89.735
11000,93.4
11200,93.49
11400,94.39
11600,93.495
11800,110.315
12000,95.88
12200,103.99
12400,110.895
12600,99.47
12800,106.095
13000,96.665
13200,94.525
13400,106.995
13600,112.61
13800,104.79
14000,110.82
14200,99.86
14400,103.535
14600,104.64
14800,105.56
15000,107.51
15200,103.48
15400,102.885
15600,107.47
15800,101.655
16000,97.69
16200,116.205
16400,112.465
16600,104.01
16800,116.955
17000,99.89
17200,117.24
17400,124.16
17600,102.57
17800,108.125
18000,118.285
18200,112.63
18400,102.985
18600,120.875
18800,108.78
19000,119.51
19200,110.095
19400,105.99
19600,108.36
19800,111.395
20000,74.42
20200,65.065
20400,67.985
20600,64.665
20800,67.085
21000,72.91
21200,72.75
21400,65.885
21600,72.03
21800,68.605
22000,65.485
22200,65.11
22400,64.47
22600,70.715
22800,70.41
23000,72.875
23200,67.385
23400,69.56
23600,65.8
23800,68.81
24000,70.725
24200,69.62
24400,73.285
24600,72.725
24800,76.29
25000,75.12
25200,79.605
25400,72.985
25600,74.635
25800,74.52
26000,76.4
26200,73.17
26400,80.085
26600,78.13
26800,71.535
27000,73.48
27200,81.82
27400,77.34
27600,81.36
27800,80.045
28000,78.55
28200,73.67
28400,80.2
28600,79.29
28800,83.335
29000,82.315
29200,81.58
29400,86.645
29600,76.295
29800,75.785
