Episode,AvgReward
0,116.685
200,137.86
400,124.05
600,128.625
800,151.185
1000,142.04
1200,161.345
1400,150.005
1600,150.235
1800,147.405
2000,174.0
2200,164.36
2400,166.68
2600,144.155
2800,189.845
3000,143.26
3200,161.62
3400,157.485
3600,174.29
3800,177.855
4000,160.655
4200,169.51
4400,168.765
4600,174.81
4800,176.875
5000,184.585
5200,161.56
5400,188.775
5600,172.41
5800,163.845
6000,169.425
6200,176.34
6400,184.725
6600,174.69
6800,177.645
7000,165.295
7200,179.125
7400,187.74
7600,170.685
7800,178.435
8000,194.755
8200,178.365
8400,173.925
8600,175.63
8800,183.875
9000,178.32
9200,185.625
9400,172.23
9600,171.495
9800,166.215
10000,92.24
10200,90.31
10400,96.255
10600,101.56
10800,110.085
11000,93.32
11200,106.8
11400,105.395
11600,106.325
11800,115.22
12000,107.885
12200,106.28
12400,109.94
12600,108.355
12800,106.625
13000,128.825
13200,107.245
13400,117.195
13600,147.47
13800,129.67
14000,110.03
14200,121.375
14400,117.2
14600,130.43
14800,132.78
15000,126.41
15200,119.455
15400,128.55
15600,121.97
15800,122.265
16000,121.21
16200,133.9
16400,129.7
16600,127.615
16800,132.015
17000,125.645
17200,129.825
17400,136.675
17600,126.425
17800,137.42
18000,137.75
18200,126.24
18400,120.69
18600,136.76
18800,135.035
19000,124.74
19200,128.055
19400,133.34
19600,133.04
19800,126.72
20000,65.195
20200,67.07
20400,73.88
20600,68.34
20800,76.035
21000,70.17
21200,74.56
21400,72.135
21600,75.165
21800,77.235
22000,81.505
22200,79.46
22400,80.145
22600,77.29
22800,79.135
23000,78.565
23200,90.7
23400,85.38
23600,80.385
23800,86.965
24000,81.96
24200,82.715
24400,88.21
24600,96.195
24800,96.04
25000,88.025
25200,89.13
25400,88.825
25600,89.81
25800,90.055
26000,89.67
26200,94.15
26400,93.585
26600,89.44
26800,91.03
27000,94.555
27200,94.615
27400,99.385
27600,89.605
27800,90.78
28000,95.86
28200,96.285
28400,96.33
28600,94.23
28800,97.645
29000,102.24
29200,94.545
29400,95.81
29600,102.66
29800,95.25
