Episode,WinRate
0,0.165
200,0.1625
400,0.16833333333333333
600,0.17375
800,0.194
1000,0.2025
1200,0.22428571428571428
1400,0.243125
1600,0.26
1800,0.275
2000,0.28454545454545455
2200,0.30083333333333334
2400,0.31384615384615383
2600,0.3296428571428571
2800,0.3463333333333333
3000,0.3571875
3200,0.36705882352941177
3400,0.375
3600,0.3828947368421053
3800,0.3935
4000,0.40214285714285714
4200,0.4106818181818182
4400,0.41956521739130437
4600,0.42791666666666667
4800,0.434
5000,0.44
5200,0.44685185185185183
5400,0.4539285714285714
5600,0.45982758620689657
5800,0.4658333333333333
6000,0.4712903225806452
6200,0.47609375
6400,0.47984848484848486
6600,0.4864705882352941
6800,0.49242857142857144
7000,0.49680555555555556
7200,0.5006756756756757
7400,0.5047368421052632
7600,0.5094871794871795
7800,0.514375
8000,0.5170731707317073
8200,0.5216666666666666
8400,0.5261627906976745
8600,0.5305681818181818
8800,0.5348888888888889
9000,0.538695652173913
9200,0.5425531914893617
9400,0.5460416666666666
9600,0.5491836734693878
9800,0.5527
10000,0.16
10200,0.1625
10400,0.16333333333333333
10600,0.17375
10800,0.182
11000,0.1925
11200,0.19857142857142857
11400,0.2075
11600,0.21
11800,0.2185
12000,0.22590909090909092
12200,0.22958333333333333
12400,0.23576923076923076
12600,0.24571428571428572
12800,0.24966666666666668
13000,0.2571875
13200,0.26294117647058823
13400,0.26916666666666667
13600,0.27421052631578946
13800,0.2785
14000,0.2823809523809524
14200,0.28909090909090907
14400,0.29782608695652174
14600,0.304375
14800,0.309
15000,0.31211538461538463
15200,0.31685185185185183
15400,0.32089285714285715
15600,0.3237931034482759
15800,0.3265
16000,0.3320967741935484
16200,0.33640625
16400,0.34030303030303033
16600,0.3452941176470588
16800,0.3494285714285714
17000,0.3566666666666667
17200,0.36
17400,0.3643421052631579
17600,0.3676923076923077
17800,0.371625
18000,0.37634146341463415
18200,0.381547619047619
18400,0.38569767441860464
18600,0.39034090909090907
18800,0.39366666666666666
19000,0.39619565217391306
19200,0.3997872340425532
19400,0.4038541666666667
19600,0.4086734693877551
19800,0.4127
20000,0.08
20200,0.0875
20400,0.09166666666666666
20600,0.09875
20800,0.107
21000,0.1025
21200,0.105
21400,0.1075
21600,0.11277777777777778
21800,0.1155
22000,0.12227272727272727
22200,0.12541666666666668
22400,0.13115384615384615
22600,0.13428571428571429
22800,0.13833333333333334
23000,0.139375
23200,0.14323529411764707
23400,0.1461111111111111
23600,0.14894736842105263
23800,0.1555
24000,0.15928571428571428
24200,0.16318181818181818
24400,0.16826086956521738
24600,0.17333333333333334
24800,0.1778
25000,0.1828846153846154
25200,0.1874074074074074
25400,0.19160714285714286
25600,0.1953448275862069
25800,0.19883333333333333
26000,0.2017741935483871
26200,0.20578125
26400,0.2109090909090909
26600,0.21455882352941177
26800,0.219
27000,0.22305555555555556
27200,0.22472972972972974
27400,0.22855263157894737
27600,0.23243589743589743
27800,0.23425
28000,0.23670731707317072
28200,0.24035714285714285
28400,0.24453488372093024
28600,0.24772727272727274
28800,0.24866666666666667
29000,0.2519565217391304
29200,0.2541489361702128
29400,0.256875
29600,0.2577551020408163
29800,0.262
