Episode,AvgReward
0,129.105
200,110.665
400,133.91
600,124.235
800,162.855
1000,137.64
1200,165.925
1400,152.85
1600,160.03
1800,167.36
2000,157.925
2200,165.305
2400,176.97
2600,160.445
2800,172.29
3000,138.065
3200,151.27
3400,143.995
3600,153.435
3800,148.695
4000,168.91
4200,166.51
4400,169.73
4600,160.45
4800,171.9
5000,174.71
5200,153.96
5400,175.655
5600,158.32
5800,174.57
6000,151.175
6200,165.995
6400,146.33
6600,153.03
6800,173.015
7000,156.085
7200,149.15
7400,158.055
7600,200.35
7800,163.23
8000,161.13
8200,167.32
8400,196.875
8600,191.96
8800,182.83
9000,193.295
9200,177.78
9400,148.645
9600,166.39
9800,165.635
10000,100.01
10200,91.135
10400,98.2
10600,96.305
10800,103.2
11000,100.495
11200,99.665
11400,99.845
11600,98.925
11800,105.315
12000,105.535
12200,102.72
12400,108.18
12600,123.765
12800,110.845
13000,114.535
13200,117.435
13400,123.56
13600,110.425
13800,115.73
14000,110.7
14200,117.875
14400,121.985
14600,125.685
14800,119.1
15000,111.3
15200,116.78
15400,120.02
15600,109.73
15800,118.93
16000,127.1
16200,114.185
16400,116.81
16600,116.205
16800,117.35
17000,127.06
17200,112.815
17400,119.725
17600,117.76
17800,128.885
18000,126.42
18200,131.74
18400,130.49
18600,125.64
18800,121.14
19000,114.975
19200,122.685
19400,142.08
19600,122.56
19800,128.745
20000,73.555
20200,70.87
20400,71.625
20600,72.04
20800,75.59
21000,70.905
21200,77.46
21400,74.295
21600,85.025
21800,77.265
22000,87.175
22200,76.69
22400,85.36
22600,85.85
22800,81.005
23000,76.83
23200,80.615
23400,83.615
23600,81.51
23800,96.645
24000,82.31
24200,86.29
24400,89.745
24600,90.46
24800,90.505
25000,88.215
25200,86.76
25400,91.73
25600,90.935
25800,87.295
26000,86.785
26200,92.725
26400,96.16
26600,92.315
26800,95.43
27000,100.835
27200,84.83
27400,92.995
27600,99.22
27800,89.62
28000,99.615
28200,97.51
28400,95.265
28600,94.615
28800,84.42
29000,94.625
29200,94.19
29400,94.44
29600,86.755
29800,101.27
