Episode,AvgReward
0,118.535
200,114.29
400,131.535
600,118.62
800,167.525
1000,139.515
1200,159.995
1400,154.69
1600,175.99
1800,149.75
2000,162.13
2200,151.88
2400,150.87
2600,163.275
2800,179.515
3000,170.37
3200,152.25
3400,160.66
3600,157.455
3800,177.33
4000,170.715
4200,160.885
4400,171.385
4600,178.565
4800,172.92
5000,165.715
5200,196.105
5400,173.24
5600,169.65
5800,203.83
6000,174.32
6200,181.195
6400,172.93
6600,182.655
6800,190.65
7000,187.035
7200,168.99
7400,187.515
7600,185.665
7800,189.37
8000,176.955
8200,167.575
8400,174.635
8600,190.075
8800,169.6
9000,176.33
9200,185.125
9400,197.27
9600,173.995
9800,191.83
10000,91.43
10200,97.155
10400,103.895
10600,99.305
10800,98.915
11000,101.76
11200,125.25
11400,106.515
11600,113.32
11800,113.28
12000,111.37
12200,119.35
12400,110.45
12600,107.775
12800,110.505
13000,125.815
13200,113.295
13400,119.805
13600,118.29
13800,115.33
14000,119.325
14200,115.745
14400,121.315
14600,125.79
14800,116.31
15000,117.685
15200,122.73
15400,117.025
15600,121.745
15800,121.01
16000,122.24
16200,124.835
16400,122.705
16600,132.79
16800,141.26
17000,147.26
17200,125.83
17400,125.26
17600,133.785
17800,122.505
18000,134.055
18200,124.665
18400,133.275
18600,128.435
18800,128.44
19000,127.41
19200,136.23
19400,142.415
19600,127.35
19800,127.835
20000,65.475
20200,66.015
20400,72.04
20600,69.66
20800,73.88
21000,68.355
21200,73.84
21400,72.82
21600,80.45
21800,76.435
22000,78.535
22200,74.555
22400,81.59
22600,77.745
22800,85.42
23000,79.54
23200,83.17
23400,83.75
23600,89.15
23800,87.79
24000,90.07
24200,93.27
24400,86.185
24600,100.71
24800,86.95
25000,88.67
25200,88.905
25400,91.885
25600,94.115
25800,91.42
26000,102.6
26200,93.48
26400,94.265
26600,97.755
26800,89.19
27000,93.0
27200,96.515
27400,97.03
27600,94.925
27800,93.18
28000,99.59
28200,99.34
28400,100.7
28600,109.835
28800,101.2
29000,101.36
29200,102.175
29400,94.78
29600,97.645
29800,97.45
