Episode,AvgReward
0,134.395
200,127.14
400,138.28
600,140.385
800,141.88
1000,135.52
1200,149.915
1400,156.705
1600,133.495
1800,144.58
2000,151.77
2200,152.625
2400,160.605
2600,173.32
2800,142.37
3000,157.02
3200,172.71
3400,164.975
3600,195.18
3800,174.705
4000,195.735
4200,183.49
4400,166.81
4600,167.055
4800,162.9
5000,162.75
5200,198.89
5400,161.315
5600,186.935
5800,174.185
6000,180.02
6200,166.265
6400,172.29
6600,187.63
6800,176.12
7000,177.28
7200,173.315
7400,178.105
7600,196.435
7800,193.48
8000,163.125
8200,179.855
8400,178.4
8600,172.12
8800,190.25
9000,173.865
9200,183.845
9400,194.005
9600,195.475
9800,172.195
10000,95.505
10200,106.9
10400,96.225
10600,101.755
10800,107.975
11000,102.14
11200,107.6
11400,101.825
11600,104.31
11800,109.565
12000,102.62
12200,112.67
12400,99.52
12600,110.145
12800,112.155
13000,141.83
13200,116.35
13400,114.965
13600,115.69
13800,128.71
14000,115.195
14200,118.22
14400,136.325
14600,118.935
14800,128.075
15000,113.625
15200,130.405
15400,135.535
15600,125.865
15800,130.605
16000,132.31
16200,121.635
16400,124.68
16600,125.59
16800,129.175
17000,131.57
17200,129.865
17400,119.78
17600,137.75
17800,123.32
18000,135.575
18200,132.015
18400,133.1
18600,137.225
18800,131.555
19000,130.535
19200,134.39
19400,129.76
19600,128.11
19800,136.55
20000,65.085
20200,72.725
20400,74.915
20600,69.3
20800,80.825
21000,78.67
21200,74.72
21400,74.625
21600,77.34
21800,73.275
22000,82.8
22200,76.265
22400,78.9
22600,83.89
22800,78.175
23000,78.145
23200,83.925
23400,86.98
23600,82.11
23800,90.605
24000,89.225
24200,83.565
24400,94.84
24600,91.195
24800,91.975
25000,91.385
25200,86.09
25400,91.645
25600,88.65
25800,87.925
26000,89.895
26200,89.08
26400,104.235
26600,92.125
26800,90.175
27000,96.0
27200,92.985
27400,98.91
27600,96.225
27800,101.385
28000,94.305
28200,94.905
28400,93.965
28600,99.8
28800,99.79
29000,98.63
29200,95.975
29400,93.805
29600,94.895
29800,99.16
