Episode,WinRate
0,0.115
200,0.1475
400,0.14833333333333334
600,0.1675
800,0.189
1000,0.21333333333333335
1200,0.235
1400,0.254375
1600,0.2638888888888889
1800,0.2775
2000,0.29954545454545456
2200,0.31708333333333333
2400,0.33384615384615385
2600,0.3485714285714286
2800,0.36466666666666664
3000,0.3759375
3200,0.39235294117647057
3400,0.4041666666666667
3600,0.4163157894736842
3800,0.4285
4000,0.4411904761904762
4200,0.45
4400,0.4632608695652174
4600,0.478125
4800,0.4886
5000,0.49865384615384617
5200,0.5074074074074074
5400,0.5167857142857143
5600,0.526551724137931
5800,0.5361666666666667
6000,0.5443548387096774
6200,0.5534375
6400,0.5607575757575758
6600,0.5673529411764706
6800,0.5742857142857143
7000,0.58125
7200,0.5893243243243244
7400,0.5955263157894737
7600,0.602051282051282
7800,0.608625
8000,0.6148780487804878
8200,0.6194047619047619
8400,0.6241860465116279
8600,0.6293181818181818
8800,0.6342222222222222
9000,0.6390217391304348
9200,0.6440425531914894
9400,0.6491666666666667
9600,0.6531632653061225
9800,0.6577
10000,0.165
10200,0.17
10400,0.18333333333333332
10600,0.19
10800,0.197
11000,0.215
11200,0.23214285714285715
11400,0.241875
11600,0.24944444444444444
11800,0.2605
12000,0.27090909090909093
12200,0.28375
12400,0.29730769230769233
12600,0.30107142857142855
12800,0.313
13000,0.3196875
13200,0.32323529411764707
13400,0.3383333333333333
13600,0.3473684210526316
13800,0.354
14000,0.36047619047619045
14200,0.3665909090909091
14400,0.3734782608695652
14600,0.3779166666666667
14800,0.3852
15000,0.39192307692307693
15200,0.3988888888888889
15400,0.4019642857142857
15600,0.40827586206896554
15800,0.41333333333333333
16000,0.4188709677419355
16200,0.42359375
16400,0.4290909090909091
16600,0.4354411764705882
16800,0.43985714285714284
17000,0.4461111111111111
17200,0.4527027027027027
17400,0.4585526315789474
17600,0.4634615384615385
17800,0.46875
18000,0.473780487804878
18200,0.47928571428571426
18400,0.485
18600,0.48954545454545456
18800,0.4928888888888889
19000,0.49532608695652175
19200,0.5001063829787235
19400,0.5032291666666666
19600,0.5075510204081632
19800,0.5112
20000,0.1
20200,0.115
20400,0.105
20600,0.12375
20800,0.124
21000,0.13666666666666666
21200,0.14
21400,0.151875
21600,0.15833333333333333
21800,0.169
22000,0.17909090909090908
22200,0.18416666666666667
22400,0.19230769230769232
22600,0.19642857142857142
22800,0.19866666666666666
23000,0.2065625
23200,0.2126470588235294
23400,0.21638888888888888
23600,0.22289473684210526
23800,0.2265
24000,0.23142857142857143
24200,0.2356818181818182
24400,0.24108695652173914
24600,0.24583333333333332
24800,0.2514
25000,0.25634615384615383
25200,0.2625925925925926
25400,0.2666071428571429
25600,0.27155172413793105
25800,0.2743333333333333
26000,0.27806451612903227
26200,0.28375
26400,0.2872727272727273
26600,0.2913235294117647
26800,0.2945714285714286
27000,0.2986111111111111
27200,0.3005405405405405
27400,0.30394736842105263
27600,0.3069230769230769
27800,0.310625
28000,0.31390243902439025
28200,0.31857142857142856
28400,0.32046511627906976
28600,0.32443181818181815
28800,0.3264444444444444
29000,0.32913043478260867
29200,0.3321276595744681
29400,0.3363541666666667
29600,0.33948979591836737
29800,0.3415
