Episode,AvgReward
0,129.575
200,126.935
400,128.715
600,125.84
800,144.2
1000,147.975
1200,169.305
1400,145.38
1600,154.22
1800,162.69
2000,139.22
2200,157.44
2400,160.68
2600,156.84
2800,163.875
3000,156.71
3200,179.765
3400,158.35
3600,156.805
3800,165.325
4000,154.085
4200,159.725
4400,185.18
4600,171.79
4800,182.71
5000,172.565
5200,212.245
5400,175.855
5600,160.63
5800,176.845
6000,187.045
6200,171.61
6400,162.485
6600,178.43
6800,189.84
7000,166.94
7200,176.18
7400,175.975
7600,172.64
7800,172.285
8000,176.995
8200,173.02
8400,188.28
8600,169.95
8800,185.635
9000,181.49
9200,189.38
9400,187.745
9600,173.43
9800,181.75
10000,101.49
10200,87.34
10400,98.515
10600,102.055
10800,98.115
11000,103.27
11200,108.21
11400,106.235
11600,120.33
11800,105.32
12000,103.6
12200,114.885
12400,113.535
12600,111.255
12800,113.125
13000,112.06
13200,115.04
13400,129.865
13600,116.475
13800,128.335
14000,120.985
14200,123.77
14400,124.84
14600,115.845
14800,128.9
15000,116.195
15200,131.325
15400,124.295
15600,126.725
15800,134.255
16000,124.975
16200,131.225
16400,129.725
16600,124.09
16800,128.745
17000,136.25
17200,129.165
17400,129.955
17600,131.16
17800,125.785
18000,125.015
18200,122.54
18400,128.235
18600,132.975
18800,128.71
19000,139.69
19200,140.565
19400,143.395
19600,131.5
19800,134.46
20000,62.44
20200,63.995
20400,69.745
20600,74.57
20800,68.295
21000,69.825
21200,71.055
21400,84.78
21600,81.675
21800,79.8
22000,78.485
22200,80.2
22400,81.485
22600,86.79
22800,88.125
23000,79.425
23200,90.295
23400,90.725
23600,82.335
23800,89.345
24000,86.85
24200,82.65
24400,90.77
24600,84.985
24800,89.17
25000,91.15
25200,89.815
25400,88.83
25600,91.295
25800,91.065
26000,92.285
26200,86.465
26400,93.4
26600,91.015
26800,100.84
27000,96.34
27200,93.875
27400,105.74
27600,93.275
27800,97.785
28000,94.815
28200,93.38
28400,97.57
28600,97.15
28800,101.935
29000,98.19
29200,94.23
29400,94.58
29600,99.0
29800,98.55
