Episode,AvgReward
0,120.845
200,120.735
400,142.1
600,142.84
800,159.745
1000,155.4
1200,146.225
1400,138.175
1600,154.915
1800,162.4
2000,147.735
2200,146.995
2400,146.18
2600,166.925
2800,171.015
3000,159.615
3200,158.15
3400,149.48
3600,166.12
3800,163.19
4000,153.935
4200,154.43
4400,163.87
4600,194.405
4800,162.535
5000,153.95
5200,153.04
5400,168.035
5600,160.465
5800,162.42
6000,184.445
6200,171.505
6400,187.92
6600,164.965
6800,180.77
7000,163.54
7200,170.3
7400,187.99
7600,163.595
7800,160.4
8000,167.655
8200,167.385
8400,188.285
8600,172.585
8800,188.875
9000,172.26
9200,182.255
9400,162.03
9600,192.065
9800,165.42
10000,107.915
10200,105.285
10400,105.08
10600,90.97
10800,111.995
11000,101.22
11200,97.715
11400,101.95
11600,120.4
11800,103.01
12000,108.09
12200,115.435
12400,116.915
12600,109.525
12800,119.225
13000,107.115
13200,115.115
13400,112.695
13600,118.555
13800,130.685
14000,128.47
14200,128.505
14400,114.66
14600,111.21
14800,120.04
15000,125.11
15200,121.41
15400,115.955
15600,125.64
15800,136.23
16000,123.935
16200,120.665
16400,118.155
16600,122.075
16800,135.225
17000,122.9
17200,138.12
17400,120.585
17600,128.58
17800,128.675
18000,123.355
18200,126.17
18400,123.24
18600,134.985
18800,136.18
19000,122.17
19200,141.49
19400,131.885
19600,137.705
19800,139.44
20000,79.225
20200,72.07
20400,73.72
20600,76.245
20800,73.345
21000,73.335
21200,86.975
21400,76.4
21600,86.72
21800,78.995
22000,78.505
22200,83.775
22400,88.135
22600,82.255
22800,87.81
23000,83.91
23200,92.09
23400,87.93
23600,82.94
23800,87.085
24000,88.145
24200,101.44
24400,89.145
24600,87.545
24800,93.555
25000,85.835
25200,102.915
25400,91.815
25600,98.44
25800,92.575
26000,95.39
26200,98.775
26400,97.665
26600,93.85
26800,96.72
27000,101.675
27200,93.055
27400,88.595
27600,99.125
27800,96.93
28000,99.475
28200,98.785
28400,92.925
28600,97.735
28800,92.025
29000,102.665
29200,96.725
29400,102.2
29600,93.185
29800,103.2
