Episode,AvgReward
0,129.4
200,143.56
400,129.59
600,134.595
800,139.105
1000,126.96
1200,140.94
1400,152.995
1600,164.875
1800,170.235
2000,137.645
2200,146.425
2400,147.0
2600,162.55
2800,168.945
3000,140.835
3200,156.855
3400,161.715
3600,161.375
3800,168.245
4000,184.805
4200,177.32
4400,178.76
4600,150.52
4800,185.605
5000,171.77
5200,157.055
5400,185.24
5600,161.185
5800,165.43
6000,168.83
6200,183.0
6400,195.52
6600,199.615
6800,192.78
7000,192.88
7200,165.24
7400,169.76
7600,169.385
7800,184.08
8000,178.83
8200,167.34
8400,161.705
8600,190.53
8800,186.52
9000,169.1
9200,178.38
9400,188.37
9600,173.89
9800,178.06
10000,108.4
10200,96.5
10400,103.885
10600,101.96
10800,114.81
11000,102.325
11200,113.26
11400,105.595
11600,111.505
11800,110.265
12000,105.69
12200,112.535
12400,115.09
12600,111.22
12800,119.25
13000,123.02
13200,114.215
13400,121.365
13600,120.565
13800,121.295
14000,123.975
14200,123.345
14400,120.975
14600,120.49
14800,118.61
15000,129.145
15200,134.615
15400,137.685
15600,130.88
15800,123.285
16000,126.78
16200,130.69
16400,127.41
16600,126.04
16800,121.82
17000,131.16
17200,127.265
17400,121.43
17600,132.29
17800,128.835
18000,129.04
18200,123.235
18400,136.89
18600,126.05
18800,128.405
19000,129.32
19200,128.835
19400,135.8
19600,126.03
19800,131.005
20000,64.435
20200,67.96
20400,64.285
20600,73.125
20800,75.44
21000,72.08
21200,72.2
21400,80.715
21600,77.925
21800,72.11
22000,78.795
22200,77.595
22400,87.08
22600,89.195
22800,78.26
23000,79.36
23200,88.085
23400,75.365
23600,89.125
23800,87.17
24000,90.305
24200,86.17
24400,88.49
24600,85.225
24800,89.25
25000,95.155
25200,91.54
25400,87.03
25600,86.295
25800,95.005
26000,89.675
26200,88.4
26400,91.475
26600,94.46
26800,91.335
27000,92.565
27200,92.37
27400,93.53
27600,97.62
27800,97.8
28000,90.92
28200,96.98
28400,104.28
28600,99.685
28800,104.325
29000,95.715
29200,105.75
29400,99.92
29600,101.2
29800,96.605
