Episode,WinRate
0,0.105
200,0.15
400,0.16
600,0.16625
800,0.186
1000,0.21333333333333335
1200,0.2307142857142857
1400,0.253125
1600,0.26666666666666666
1800,0.283
2000,0.3018181818181818
2200,0.3179166666666667
2400,0.3296153846153846
2600,0.3467857142857143
2800,0.364
3000,0.37625
3200,0.39
3400,0.4058333333333333
3600,0.4189473684210526
3800,0.43025
4000,0.44166666666666665
4200,0.4552272727272727
4400,0.4697826086956522
4600,0.47979166666666667
4800,0.4904
5000,0.4994230769230769
5200,0.5105555555555555
5400,0.5185714285714286
5600,0.5253448275862069
5800,0.534
6000,0.5416129032258065
6200,0.5503125
6400,0.558030303030303
6600,0.5655882352941176
6800,0.5742857142857143
7000,0.5816666666666667
7200,0.5877027027027028
7400,0.5932894736842105
7600,0.5998717948717949
7800,0.605625
8000,0.6120731707317073
8200,0.6178571428571429
8400,0.622906976744186
8600,0.6277272727272727
8800,0.633
9000,0.6389130434782608
9200,0.6436170212765957
9400,0.6484375
9600,0.6524489795918368
9800,0.6572
10000,0.2
10200,0.155
10400,0.17166666666666666
10600,0.18625
10800,0.201
11000,0.21833333333333332
11200,0.2307142857142857
11400,0.23375
11600,0.24833333333333332
11800,0.2595
12000,0.27090909090909093
12200,0.28041666666666665
12400,0.29
12600,0.2975
12800,0.30666666666666664
13000,0.3153125
13200,0.32529411764705884
13400,0.3327777777777778
13600,0.3423684210526316
13800,0.35125
14000,0.3588095238095238
14200,0.3684090909090909
14400,0.37630434782608696
14600,0.38458333333333333
14800,0.393
15000,0.40134615384615385
15200,0.40925925925925927
15400,0.41464285714285715
15600,0.4232758620689655
15800,0.4295
16000,0.4358064516129032
16200,0.441875
16400,0.44696969696969696
16600,0.4525
16800,0.4595714285714286
17000,0.46625
17200,0.47094594594594597
17400,0.4763157894736842
17600,0.48128205128205126
17800,0.485375
18000,0.49060975609756097
18200,0.49523809523809526
18400,0.5
18600,0.5060227272727272
18800,0.5103333333333333
19000,0.5151086956521739
19200,0.5195744680851064
19400,0.52375
19600,0.528469387755102
19800,0.5326
20000,0.065
20200,0.0825
20400,0.09166666666666666
20600,0.09875
20800,0.117
21000,0.12083333333333333
21200,0.125
21400,0.1325
21600,0.13666666666666666
21800,0.142
22000,0.15
22200,0.15666666666666668
22400,0.16384615384615384
22600,0.17142857142857143
22800,0.17733333333333334
23000,0.1840625
23200,0.18705882352941178
23400,0.1947222222222222
23600,0.20342105263157895
23800,0.2075
24000,0.215
24200,0.22181818181818183
24400,0.22826086956521738
24600,0.23375
24800,0.2416
25000,0.24903846153846154
25200,0.25166666666666665
25400,0.2594642857142857
25600,0.26586206896551723
25800,0.27116666666666667
26000,0.27661290322580645
26200,0.280625
26400,0.28606060606060607
26600,0.2883823529411765
26800,0.29214285714285715
27000,0.2956944444444444
27200,0.3004054054054054
27400,0.30447368421052634
27600,0.30756410256410255
27800,0.31125
28000,0.31634146341463415
28200,0.32142857142857145
28400,0.3253488372093023
28600,0.3296590909090909
28800,0.33355555555555555
29000,0.3392391304347826
29200,0.3426595744680851
29400,0.34572916666666664
29600,0.348265306122449
29800,0.3519

StageSwitchIndexes
50,100,150
