Episode,AvgReward
0,128.92
200,146.3
400,109.05
600,167.49
800,149.365
1000,155.355
1200,151.9
1400,137.45
1600,153.455
1800,155.76
2000,148.885
2200,137.39
2400,169.6
2600,161.37
2800,153.04
3000,153.79
3200,173.835
3400,160.555
3600,176.04
3800,149.025
4000,180.095
4200,160.865
4400,154.455
4600,184.45
4800,165.36
5000,185.6
5200,172.69
5400,181.04
5600,164.435
5800,204.295
6000,164.6
6200,173.705
6400,174.89
6600,176.25
6800,175.6
7000,163.095
7200,176.32
7400,174.66
7600,178.85
7800,185.33
8000,171.505
8200,191.505
8400,194.41
8600,184.75
8800,195.135
9000,187.51
9200,201.3
9400,172.105
9600,170.085
9800,168.425
10000,102.2
10200,99.25
10400,99.34
10600,98.425
10800,104.015
11000,95.035
11200,110.95
11400,104.94
11600,120.705
11800,115.825
12000,105.725
12200,113.265
12400,121.395
12600,109.105
12800,115.22
13000,113.435
13200,111.82
13400,124.165
13600,117.58
13800,121.345
14000,115.15
14200,121.345
14400,115.07
14600,131.08
14800,131.68
15000,127.94
15200,125.155
15400,134.54
15600,121.58
15800,134.51
16000,120.92
16200,125.005
16400,125.875
16600,119.73
16800,133.88
17000,131.66
17200,120.345
17400,115.71
17600,135.715
17800,128.935
18000,131.455
18200,124.965
18400,125.465
18600,135.075
18800,128.525
19000,127.885
19200,124.13
19400,130.905
19600,129.66
19800,133.57
20000,74.395
20200,73.985
20400,71.05
20600,69.775
20800,73.965
21000,75.355
21200,80.24
21400,77.89
21600,70.905
21800,73.285
22000,86.155
22200,82.525
22400,80.93
22600,87.205
22800,85.885
23000,83.68
23200,85.765
23400,86.535
23600,91.4
23800,88.745
24000,85.96
24200,88.765
24400,89.14
24600,88.895
24800,91.86
25000,85.85
25200,91.075
25400,87.295
25600,90.885
25800,85.56
26000,92.26
26200,96.87
26400,103.28
26600,97.09
26800,96.445
27000,94.29
27200,94.45
27400,93.895
27600,91.165
27800,98.59
28000,95.785
28200,102.775
28400,108.85
28600,94.225
28800,91.905
29000,95.815
29200,89.59
29400,95.12
29600,95.105
29800,99.2
