Episode,AvgReward
0,119.38
200,125.92
400,116.59
600,174.28
800,133.38
1000,133.835
1200,158.045
1400,148.7
1600,152.36
1800,144.48
2000,140.34
2200,145.055
2400,155.345
2600,152.345
2800,157.26
3000,155.435
3200,162.69
3400,161.73
3600,156.325
3800,166.135
4000,184.995
4200,156.325
4400,159.185
4600,157.02
4800,177.37
5000,165.165
5200,190.46
5400,152.225
5600,176.02
5800,160.27
6000,182.25
6200,178.985
6400,176.13
6600,176.925
6800,170.285
7000,204.975
7200,175.185
7400,166.45
7600,172.67
7800,181.135
8000,181.16
8200,182.505
8400,173.23
8600,158.22
8800,187.205
9000,166.065
9200,200.915
9400,187.535
9600,176.055
9800,160.19
10000,87.005
10200,91.195
10400,93.115
10600,89.38
10800,102.445
11000,98.64
11200,102.76
11400,96.88
11600,105.32
11800,105.485
12000,112.055
12200,98.44
12400,90.505
12600,102.395
12800,110.745
13000,100.385
13200,116.37
13400,104.88
13600,100.645
13800,114.55
14000,104.325
14200,113.935
14400,109.115
14600,106.43
14800,112.655
15000,106.725
15200,105.335
15400,114.125
15600,126.145
15800,114.065
16000,107.055
16200,118.365
16400,109.235
16600,113.385
16800,116.735
17000,108.64
17200,108.525
17400,110.205
17600,125.22
17800,103.58
18000,114.49
18200,106.03
18400,105.82
18600,105.075
18800,106.435
19000,119.15
19200,112.51
19400,121.5
19600,114.055
19800,112.01
20000,61.39
20200,73.23
20400,71.235
20600,69.48
20800,72.185
21000,72.955
21200,67.03
21400,69.27
21600,79.515
21800,68.625
22000,67.87
22200,71.4
22400,69.185
22600,70.02
22800,74.79
23000,70.515
23200,72.54
23400,71.875
23600,73.265
23800,71.46
24000,81.895
24200,65.87
24400,71.2
24600,74.69
24800,70.575
25000,74.09
25200,66.505
25400,76.84
25600,77.175
25800,78.1
26000,75.055
26200,72.745
26400,75.375
26600,74.145
26800,76.375
27000,79.445
27200,73.7
27400,78.325
27600,87.645
27800,79.305
28000,83.265
28200,80.145
28400,80.84
28600,79.41
28800,82.57
29000,73.555
29200,78.205
29400,76.72
29600,75.565
29800,82.68
