Episode,AvgReward
0,129.585
200,129.005
400,120.095
600,154.73
800,145.81
1000,137.035
1200,142.99
1400,148.565
1600,148.295
1800,163.655
2000,167.275
2200,183.385
2400,163.415
2600,167.48
2800,158.875
3000,153.975
3200,154.495
3400,153.665
3600,175.825
3800,168.26
4000,144.905
4200,160.21
4400,171.755
4600,181.545
4800,193.75
5000,162.04
5200,174.155
5400,146.075
5600,165.455
5800,190.395
6000,161.26
6200,166.1
6400,188.2
6600,180.25
6800,165.345
7000,170.53
7200,176.035
7400,178.915
7600,180.625
7800,162.4
8000,174.28
8200,179.685
8400,168.415
8600,170.78
8800,153.765
9000,170.555
9200,164.985
9400,169.06
9600,174.365
9800,174.995
10000,107.955
10200,98.715
10400,86.24
10600,87.48
10800,101.345
11000,97.715
11200,94.54
11400,95.765
11600,104.515
11800,104.62
12000,111.65
12200,106.875
12400,96.03
12600,97.7
12800,110.455
13000,118.17
13200,116.675
13400,106.115
13600,113.77
13800,101.75
14000,107.23
14200,106.85
14400,110.395
14600,102.405
14800,110.32
15000,116.91
15200,110.7
15400,114.725
15600,110.655
15800,105.08
16000,112.21
16200,109.605
16400,117.895
16600,114.13
16800,115.24
17000,116.47
17200,100.48
17400,116.33
17600,118.585
17800,115.765
18000,106.79
18200,125.795
18400,111.62
18600,111.07
18800,127.815
19000,112.29
19200,127.505
19400,119.49
19600,120.225
19800,112.015
20000,69.105
20200,65.655
20400,61.95
20600,67.445
20800,68.925
21000,67.48
21200,69.56
21400,75.96
21600,67.79
21800,68.735
22000,72.64
22200,69.485
22400,70.11
22600,72.97
22800,68.7
23000,68.49
23200,68.66
23400,75.465
23600,76.27
23800,75.64
24000,72.425
24200,73.73
24400,73.62
24600,73.45
24800,75.895
25000,74.525
25200,78.035
25400,74.175
25600,74.565
25800,74.815
26000,75.76
26200,76.015
26400,76.22
26600,73.68
26800,70.335
27000,75.485
27200,73.615
27400,71.62
27600,71.98
27800,73.355
28000,80.385
28200,77.49
28400,82.99
28600,77.375
28800,76.73
29000,80.175
29200,80.205
29400,79.25
29600,75.02
29800,79.365
