Episode,WinRate
0,0.15
200,0.1875
400,0.19833333333333333
600,0.21
800,0.216
1000,0.2375
1200,0.25857142857142856
1400,0.283125
1600,0.305
1800,0.3185
2000,0.33590909090909093
2200,0.34791666666666665
2400,0.3573076923076923
2600,0.37214285714285716
2800,0.38533333333333336
3000,0.3984375
3200,0.41294117647058826
3400,0.4286111111111111
3600,0.4407894736842105
3800,0.457
4000,0.4657142857142857
4200,0.4775
4400,0.4891304347826087
4600,0.5014583333333333
4800,0.513
5000,0.5230769230769231
5200,0.5322222222222223
5400,0.5407142857142857
5600,0.5489655172413793
5800,0.5556666666666666
6000,0.5640322580645162
6200,0.57109375
6400,0.5784848484848485
6600,0.5858823529411765
6800,0.593
7000,0.5994444444444444
7200,0.6054054054054054
7400,0.6113157894736843
7600,0.6174358974358974
7800,0.623875
8000,0.630609756097561
8200,0.6361904761904762
8400,0.6411627906976745
8600,0.6457954545454545
8800,0.6505555555555556
9000,0.655
9200,0.6593617021276595
9400,0.6641666666666667
9600,0.6674489795918367
9800,0.6714
10000,0.15
10200,0.1675
10400,0.19333333333333333
10600,0.22125
10800,0.231
11000,0.24166666666666667
11200,0.25214285714285717
11400,0.265625
11600,0.27166666666666667
11800,0.287
12000,0.2963636363636364
12200,0.2975
12400,0.3046153846153846
12600,0.31
12800,0.32033333333333336
13000,0.329375
13200,0.3388235294117647
13400,0.34555555555555556
13600,0.35578947368421054
13800,0.3655
14000,0.37452380952380954
14200,0.38227272727272726
14400,0.3932608695652174
14600,0.40125
14800,0.4084
15000,0.4151923076923077
15200,0.4225925925925926
15400,0.42892857142857144
15600,0.4370689655172414
15800,0.44466666666666665
16000,0.4511290322580645
16200,0.4590625
16400,0.4662121212121212
16600,0.47205882352941175
16800,0.4794285714285714
17000,0.4841666666666667
17200,0.49027027027027026
17400,0.4955263157894737
17600,0.49974358974358973
17800,0.50475
18000,0.5101219512195122
18200,0.5153571428571428
18400,0.5196511627906977
18600,0.5235227272727273
18800,0.5273333333333333
19000,0.5325
19200,0.5354255319148936
19400,0.5391666666666667
19600,0.5430612244897959
19800,0.5466
20000,0.11
20200,0.11
20400,0.11166666666666666
20600,0.12
20800,0.126
21000,0.12916666666666668
21200,0.13785714285714284
21400,0.145625
21600,0.1511111111111111
21800,0.159
22000,0.16363636363636364
22200,0.17291666666666666
22400,0.17884615384615385
22600,0.18642857142857142
22800,0.19266666666666668
23000,0.198125
23200,0.20411764705882354
23400,0.2125
23600,0.21894736842105264
23800,0.22575
24000,0.23214285714285715
24200,0.24204545454545454
24400,0.24565217391304348
24600,0.251875
24800,0.2604
25000,0.26692307692307693
25200,0.2746296296296296
25400,0.27910714285714283
25600,0.28379310344827585
25800,0.2891666666666667
26000,0.2948387096774194
26200,0.30078125
26400,0.30484848484848487
26600,0.3083823529411765
26800,0.3122857142857143
27000,0.3169444444444444
27200,0.32054054054054054
27400,0.3261842105263158
27600,0.331025641025641
27800,0.3345
28000,0.3404878048780488
28200,0.34345238095238095
28400,0.34755813953488374
28600,0.35
28800,0.353
29000,0.35695652173913045
29200,0.3606382978723404
29400,0.3642708333333333
29600,0.3679591836734694
29800,0.3705

StageSwitchIndexes
50,100,150
