Step,Action,Reward,RevealedBoard
1,"(3, 0)",120,"[[True, True, True, True, True, True], [True, True, True, True, True, True], [True, True, True, True, True, False], [True, True, True, True, True, True], [True, True, True, True, True, True], [False, False, False, True, True, True]]"
2,"(5, 1)",51,"[[True, True, True, True, True, True], [True, True, True, True, True, True], [True, True, True, True, True, False], [True, True, True, True, True, True], [True, True, True, True, True, True], [False, True, False, True, True, True]]"

Board
0,0,0,0,0,0
0,0,0,0,1,1
0,0,0,0,1,-1
0,0,0,0,1,1
1,2,1,1,0,0
-1,2,-1,1,0,0
