Episode,AvgReward
0,117.605
200,123.675
400,141.08
600,134.755
800,145.12
1000,155.105
1200,141.425
1400,187.805
1600,151.835
1800,165.69
2000,152.02
2200,166.205
2400,176.885
2600,173.605
2800,145.255
3000,170.515
3200,155.78
3400,160.88
3600,175.135
3800,189.98
4000,172.3
4200,159.515
4400,182.76
4600,165.365
4800,164.06
5000,168.34
5200,182.695
5400,158.7
5600,159.325
5800,183.84
6000,167.41
6200,168.885
6400,169.655
6600,177.17
6800,179.17
7000,191.415
7200,186.9
7400,167.82
7600,188.44
7800,177.785
8000,168.77
8200,160.445
8400,191.525
8600,175.91
8800,172.355
9000,176.415
9200,175.665
9400,182.345
9600,177.29
9800,171.51
10000,99.085
10200,93.62
10400,91.17
10600,85.815
10800,98.095
11000,99.22
11200,97.225
11400,97.05
11600,94.13
11800,95.13
12000,99.555
12200,107.34
12400,108.575
12600,107.995
12800,116.22
13000,109.67
13200,102.68
13400,109.745
13600,107.43
13800,111.895
14000,109.345
14200,106.195
14400,120.825
14600,106.99
14800,108.6
15000,107.845
15200,115.55
15400,111.51
15600,118.205
15800,116.685
16000,111.1
16200,112.92
16400,114.725
16600,124.235
16800,113.965
17000,110.36
17200,108.815
17400,112.18
17600,111.435
17800,117.625
18000,107.175
18200,111.935
18400,108.06
18600,114.095
18800,118.715
19000,121.065
19200,113.92
19400,115.55
19600,114.55
19800,118.33
20000,66.065
20200,65.465
20400,64.71
20600,73.495
20800,67.835
21000,68.325
21200,73.625
21400,68.51
21600,72.045
21800,72.205
22000,67.895
22200,70.035
22400,71.765
22600,73.41
22800,75.135
23000,77.425
23200,85.375
23400,81.89
23600,66.89
23800,79.99
24000,82.06
24200,80.065
24400,73.62
24600,76.215
24800,75.005
25000,78.82
25200,77.215
25400,75.18
25600,80.86
25800,82.87
26000,70.115
26200,79.875
26400,83.09
26600,71.675
26800,79.9
27000,75.49
27200,76.32
27400,81.615
27600,78.46
27800,74.615
28000,77.23
28200,78.27
28400,76.855
28600,73.99
28800,80.91
29000,77.775
29200,80.745
29400,77.43
29600,77.23
29800,79.005
